id,original_price,sell_price,variations_types,stocks
413717,40,40,[],0
413725,160,114,[],0
413789,250,238,[],1125
413790,50,49,[],2257
413833,1770,1739,[],0
413840,50,49,[],2678
413841,2500,2293,[],0
413846,99,96,[],0
413847,199,193,[],0
413909,100,97,[],80
414047,199,199,[],0
414048,99,98,[],50
414113,159,130,[],202
414119,335,318,[],181
414162,55,54,[],36
414196,99,98,[],0
414329,675,479,[],134
414651,25,25,[],0
414652,60,59,[],48
414653,110,107,[],293
414655,399,393,[],31
414657,10,10,[],264
414660,99,98,[],200
414830,79,77,[],46
414833,199,193,[],103
415042,275,242,[],1009
415109,199,193,[],0
415110,75,73,[],145
415150,90,84,[],38
415153,130,120,[],0
415285,199,198,[],0
415287,199,193,[],0
415289,499,440,[],153
415290,149,135,[],201
415403,2500,2455,[],0
415421,199,199,[],0
415427,125,120,[],0
415428,125,120,[],0
415437,199,192,[],61
415438,117,113,[],264
415573,250,225,[],0
415574,250,225,[],353
415575,150,133,[],109
415577,275,242,[],480
415755,210,196,[],45
415756,99,98,[],0
415758,193,184,[],0
416404,128,126,[],42
416405,49,48,[],0
416410,400,380,[],367
416448,190,180,[],26
416762,75,70,[],0
419732,2500,1749,[],0
420695,349,308,[],0
421007,184,108,[],0
423825,2500,888,[],0
424426CB,580,406,[],0
101030,585,537,[],0
101165,215,208,[],272
101584,310,273,[],129
101735,150,147,[],0
103551,420,386,[],390
106599,120,114,[],91
106600,120,114,[],80
107800,172,167,[],700
107803,189,179,[],820
118009,399,335,[],296
134149,35,35,[],2287
140873,308,305,[],0
149353,101,98,[],748
149354,101,98,[],2229
151059,765,738,[],0
152329,390,344,[],129
167976,699,520,[],107
181118,102,99,[],240
189221,270,260,[],44
198934,465,449,[],0
199522,72,70,[],2654
200327,395,381,[],324
204442,190,174,[],322
206182,69,67,[],0
212128,449,433,[],67
212130,400,386,[],371
215595,460,444,[],52
221234,575,565,[],0
224591,279,265,[],434
228408,370,360,[],468
228623,540,520,[],204
229156,148,146,[],262
230745,225,218,[],2149
232729,104,99,[],170
245525,70,69,[],503
246794,1899,1546,[],157
249154,380,360,[],269
249155,380,360,[],225
254193,215,208,[],304
255176,1399,1361,[],80
255179,549,535,[],253
255210,399,289,[],397
259099,175,173,[],0
260936,380,360,[],72
261308,390,358,[],89
261328,390,358,[],107
263716,63,62,[],0
263721,55,54,[],0
263727,93,91,[],103
263737,38,38,[],0
263740,188,182,[],296
263753,188,185,[],527
263760,89,87,[],735
263762,179,179,[],0
263778,92,90,[],455
263805,146,142,[],289
263813,280,271,[],277
263819,93,89,[],2193
263838,110,109,[],404
263939,130,124,[],205
263958,58,58,[],0
263973,89,87,[],359
263975,89,87,[],0
263985,207,197,[],376
263987,108,104,[],111
264009,110,107,[],691
264019,50,46,[],478
264677,65,65,[],0
264720,75,73,[],312
264746,161,145,[],0
264786,59,58,[],0
264971,50,46,[],505
264972,50,46,[],0
265178,180,177,[],0
265611,98,95,[],700
266942,80,78,[],0
266945,184,178,[],105
266951,95,94,[],3508
266952,56,56,[],158
266953,190,184,[],2258
266954,56,56,[],325
266962,109,108,[],2010
266967,49,48,[],3187
266969,47,46,[],703
266981,64,63,[],1448
266984,161,145,[],104
266988,120,117,[],0
267006,90,86,[],548
267011,98,95,[],2891
267012,80,78,[],695
267525,165,160,[],166
267533,45,44,[],489
267540,124,122,[],229
267639,140,125,[],316
267642,49,48,[],3593
267698,135,134,[],365
268688,35,35,[],1006
268759,216,205,[],535
268761,147,143,[],639
268762,189,182,[],455
269256,98,97,[],167
270222,78,76,[],337
270223,78,76,[],339
271379,198,188,[],713
273561,62,61,[],171
273562,108,103,[],266
274068,350,338,[],285
274183,160,152,[],210
274769,161,145,[],0
274775,188,182,[],142
275236,299,233,[],391
275243,499,419,[],202
275244,247,210,[],784
275246,199,144,[],472
275247,299,217,[],420
275253,175,149,[],0
275802,90,89,[],0
276653,258,181,[],0
277101,89,87,[],390
277136,86,81,[],322
277138,428,384,[],238
277139,120,109,[],293
277140,375,265,[],0
277141,649,510,[],123
277142,93,87,[],1921
277143,295,211,[],385
277144,745,375,[],162
277148,732,478,[],242
277149,732,478,[],223
277151,732,478,[],0
277152,170,161,[],687
277153,170,161,[],510
277154,170,153,[],155
277157,220,211,[],75
277159,220,211,[],314
277463,438,423,[],36
277853,136,132,[],282
280085,55,54,[],93
280173,78,76,[],203
281366,30,30,[],547
281394,188,182,[],100
281395,98,95,[],1944
281397,189,183,[],148
281497,64,63,[],2789
283851,55,55,[],0
284699,299,233,[],53
285250,225,218,[],62
285704,56,56,[],149
286393,65,64,[],140
286499,180,160,[],156
286560,70,68,[],353
287732,55,55,[],0
288139,144,135,[],1548
289210,65,64,[],257
289213,33,33,[],464
290381,112,111,[],151
290383,125,123,[],67
290394,180,174,[],118
290707,40,39,[],0
290719,40,39,[],154
290727,40,39,[],221
290729,200,188,[],185
290730,200,188,[],203
291038,60,59,[],186
291044,45,44,[],254
291046,65,62,[],247
292645,85,76,[],40
293693,77,75,[],693
293694,230,219,[],338
293695,110,107,[],613
293700,58,56,[],2994
294222,390,344,[],191
294445,140,116,[],290
294446,120,109,[],483
298221,180,180,[],0
298258,399,385,[],858
298290,187,184,[],3170
299009,450,403,[],0
299167,99,88,[],91
299464,66,65,[],2954
299468,40,39,[],817
299469,40,39,[],645
301306,80,56,[],161
302601,64,63,[],170
305539,120,117,[],637
305831,35,33,[],1289
305908,49,48,[],0
305909,85,83,[],101
305910,72,70,[],136
305913,49,49,[],0
305920,150,145,[],0
305921,150,145,[],56
305922,33,33,[],309
305924,85,83,[],0
305925,85,83,[],0
305926,160,155,[],95
305927,120,117,[],0
305928,59,58,[],303
305931,85,83,[],171
305933,80,78,[],102
305938,65,64,[],85
305940,72,72,[],0
306001,99,98,[],499
306039,279,257,[],50
306042,279,257,[],0
306135,50,49,[],616
306703,108,105,[],56
307170,72,70,[],1240
307195,170,165,[],872
308847,250,242,[],209
310356,49,48,[],274
310362,47,47,[],0
310363,70,70,[],0
310365,72,70,[],211
310366,64,63,[],0
310367,49,48,[],350
310368,47,46,[],0
312184,90,88,[],273
316401,172,167,[],61
316403,172,167,[],87
319604,87,87,[],0
320254,149,138,[],281
320255,320,309,[],447
320256,149,138,[],302
320261,85,83,[],646
320262,270,256,[],365
320263,134,127,[],1364
321323,170,161,[],437
321324,172,169,[],0
321325,170,161,[],611
321808,279,261,[],0
321951,48,46,[],0
322761,35,29,[],144
322772,35,29,[],1012
322773,35,29,[],406
322774,35,29,[],1032
322775,55,45,[],491
322776,55,45,[],770
322777,55,45,[],569
322778,55,45,[],479
322779,140,116,[],143
323096,250,181,[],212
323794,134,127,[],145
323812,75,73,[],72
324047,225,159,[],300
324300,280,264,[],724
324304CB,60,57,[],0
324307,90,87,[],45
324403,60,58,[],555
326305,465,449,[],0
326636,225,218,[],290
327909,95,91,[],80
329001,809,713,[],94
329310,549,535,[],108
331904,87,80,[],243
331905,87,80,[],244
331910,207,200,[],398
332984,187,181,[],96
332985,178,172,[],244
333157,350,287,[],0
333182,85,83,[],61
334312,400,386,[],285
334321,99,97,[],0
337330,455,439,[],140
337331,190,188,[],0
337399,95,91,[],1284
337452,95,92,[],754
337790,69,68,[],1143
337951,1799,1653,[],61
338004,465,449,[],0
339007,150,143,[],0
339051,115,114,[],140
340099,35,32,[],570
340825,60,54,[],0
341381,28,28,[],591
341423,1800,1564,[],200
341424,180,160,[],722
342258,225,198,[],117
342652,160,160,[],0
344511,120,116,[],72
344512,125,120,[],145
344513,99,96,[],160
344515,60,59,[],168
344712,225,218,[],56
346188,120,109,[],157
347773,75,72,[],170
347777,100,97,[],28
347779,70,66,[],221
351401,165,163,[],44
351403,54,54,[],353
351583,84,84,[],0
352493,200,195,[],1438
352983,30,30,[],684
353478,65,64,[],389
353874,320,304,[],508
354090,60,54,[],0
354096,144,130,[],71
354241,172,167,[],49
356608,86,81,[],260
356612,86,81,[],588
356613,86,81,[],454
357449,85,83,[],34
359360,229,221,[],0
359410,162,156,[],0
359478,55,55,[],0
359479,55,55,[],0
359481,55,55,[],0
359484,72,70,[],317
360074,85,65,[],300
360076,160,119,[],514
360764,199,196,[],53
362389,45,43,[],0
363553,132,129,[],1804
364098,150,143,[],0
364385,80,77,[],550
364387,70,68,[],129
364389,45,41,[],1127
365445,119,95,[],432
365690,75,72,[],567
365691,44,43,[],296
365693,44,43,[],341
366355,279,257,[],0
366507,650,598,[],0
369928,181,172,[],593
371046,2160,2142,[],0
371885,225,222,[],1555
372404,75,73,[],253
372405,75,73,[],250
372406,75,73,[],116
373471,120,117,[],666
373518,37,37,[],0
374352,225,222,[],92
374805,10,9,[],953
375107,28,27,[],27
375110,199,193,[],0
375260,60,53,[],644
376779,60,59,[],414
377184,330,321,[],0
377186,60,58,[],0
377551,160,160,[],0
377800,30,30,[],0
377802,30,30,[],0
377828,90,84,[],311
377829,170,157,[],152
377838,1050,1012,[],86
377839,1150,1108,[],0
378243,374,361,[],52
378244,55,55,[],212
378407,101,98,[],125
378408,189,182,[],409
378781,249,229,[],121
379195,131,114,[],273
379196,130,91,[],47
379197,131,114,[],840
379198,131,114,[],641
379199,131,114,[],0
380023,45,45,[],0
380024,75,73,[],101
381164,144,143,[],0
381420,55,54,[],236
381421,149,138,[],202
381422,149,138,[],235
381423,149,138,[],206
381739,45,43,[],72
382406,53,52,[],0
383074,55,54,[],286
383076,55,54,[],178
383246,75,73,[],0
383251,193,187,[],314
383979,600,583,[],0
384429,72,70,[],1509
385320,68,51,[],2108
385321,85,65,[],184
386116,125,118,[],37
386117,150,144,[],61
386221,499,363,[],74
386222,499,299,[],0
386223,499,389,[],119
386797,105,105,[],0
388131,375,265,[],147
388204,150,145,[],45
388206,199,196,[],1068
388856,99,98,[],172
388857,115,114,[],130
389489,50,49,[],258
389996,749,722,[],123
389997,749,722,[],142
390110,144,133,[],0
390198,306,291,[],439
390199,134,127,[],152
391031,55,54,[],56
391033,400,386,[],215
393204,205,195,[],0
393574,38,38,[],1012
393575,38,38,[],1423
393576,38,38,[],1749
393583,136,132,[],0
393714,96,96,[],0
393715,180,180,[],0
393716,210,204,[],82
393724,210,210,[],0
393726,95,92,[],240
397073,549,504,[],73
397379,450,434,[],516
397380,390,377,[],494
397382,425,410,[],787
397661,73,72,[],70
397662,28,28,[],0
397664,105,104,[],0
398909,630,630,[],0
398911,50,49,[],0
399059,135,130,[],203
399060,266,262,[],57
399061,98,95,[],71
399357,78,77,[],541
399709,204,194,[],496
400006,545,526,[],130
400008,33,33,[],0
400458,182,176,[],71
400461,266,262,[],118
401090,75,75,[],0
401454,1500,1199,[],217
402096,720,694,[],78
402097,810,780,[],197
402098,220,213,[],91
402187,120,117,[],158
402461,700,665,[],122
402987,70,69,[],0
402989,100,97,[],0
402990,200,195,[],0
402991,200,200,[],0
402992,250,250,[],0
402996,95,90,[],0
404109,30,29,[],0
404482,1200,1157,[],336
404483,1100,1060,[],173
404486,90,86,[],142
404795,134,129,[],63
404840,99,96,[],1658
404844,89,87,[],0
404846,299,294,[],493
405232,130,128,[],186
405307,80,68,[],1502
405873,120,112,[],0
406004,135,128,[],144
408176,110,108,[],4064
408701,89,87,[],1897
408702,75,73,[],1916
408704,144,142,[],104
408705,155,153,[],0
409639,99,98,[],125
409649,55,55,[],0
409710,84,82,[],523
409715,165,160,[],455
410298,809,713,[],237
410300,74,74,[],0
410315,67,66,[],402
410851,265,261,[],155
411019,299,280,[],0
411628,125,121,[],345
411629,125,121,[],793
411965,155,141,[],855
411969,565,501,[],41
412272,225,216,[],0
412318,420,405,[],49
413228,159,151,[],1518
413314,149,149,[],0
413731,65,64,[],774
413732,99,98,[],296
413910,105,102,[],0
413911,210,207,[],236
413912,420,405,[],0
413913,125,123,[],0
413914,225,222,[],377
413915,500,482,[],0
413926,250,242,[],0
413967,138,137,[],1578
413970,165,163,[],0
414045,500,418,[],878
414112,129,106,[],0
414847,150,124,[],451
414848,275,226,[],199
415114,125,117,[],103
415138,195,180,[],39
415311,199,186,[],1811
415316,215,198,[],163
415317,215,198,[],296
415569,72,70,[],200
415749,199,175,[],0
415752,249,241,[],0
415760,279,270,[],179
415761,700,700,[],0
415762,235,231,[],90
415764,159,149,[],0
416447,165,160,[],0
416645,1100,1100,[],0
417965,181,175,[],549
418073,805,709,[],147
422302,285,174,[],0
423585,50,49,[],1265
118009,399,335,[],296
106417,150,139,[],166
120018,260,225,[],155
254677,155,135,[],273
257545,120,104,[],177
259837,190,184,[],65
259856,195,189,[],51
265371,430,423,[],0
267629,140,125,[],242
273619,252,233,[],640
273620,252,233,[],545
273623,160,147,[],130
284553,100,88,[],988
284567,160,138,[],0
294223,190,168,[],181
295228,105,103,[],128
296072,190,184,[],0
318987,699,687,[],0
318989,1950,1915,[],0
318994,675,664,[],0
318998,699,687,[],0
318999,1960,1925,[],0
322932,35,35,[],182
322933,35,35,[],277
324302CB,199,187,[],0
324373,85,80,[],1351
324375,110,104,[],171
324380,200,192,[],2109
326875,265,234,[],199
328680,2600,2554,[],0
329278,200,194,[],542
343820,1199,1178,[],0
351050,140,136,[],81
353634,1310,1287,[],0
353644,1250,1228,[],0
353647,20,20,[],782
353658,20,20,[],606
353710,149,149,[],0
375304,1800,1594,[],0
375307,150,141,[],43
378825,70,58,[],0
378826,100,78,[],0
380583,280,277,[],0
380584,100,97,[],27
380976,199,193,[],84
380977,299,289,[],0
380978,1999,1964,[],0
380981,2650,2471,[],0
385295,20,20,[],179
385296,20,20,[],1407
385297,40,38,[],283
392911,999,982,[],0
392961,320,315,[],59
392965,199,197,[],0
392966,299,289,[],40
401455,280,273,[],107
402997,80,76,[],1342
405304,150,119,[],529
409685,75,70,[],351
409686,110,90,[],204
422300,125,80,[],0
268194,250,243,[],94
269750,230,224,[],53
269759,230,224,[],29
294238,260,253,[],102
319441,250,243,[],99
324612,290,282,[],71
324616,300,292,[],0
324617,335,327,[],39
324621,325,317,[],0
324623,610,561,[],51
324624,610,561,[],38
324625,580,564,[],58
339075,462,333,[],0
342899,290,282,[],95
342900,395,385,[],88
352797,345,336,[],66
380566,170,166,[],70
383014,150,146,[],136
385486,335,327,[],52
100554,185,181,[],1076
102131,175,170,[],128
102139,100,98,[],72
102145,375,369,[],201
102155,175,166,[],79
102159,130,127,[],0
102162,225,218,[],91
112292,1215,1191,[],0
126153,1005,983,[],81
126158,1245,1218,[],52
134006,1100,1078,[],0
147491,220,216,[],1365
147492,455,446,[],0
147493,1270,1242,[],908
148676,240,236,[],207
148681,299,291,[],0
148682,151,147,[],0
157419,210,208,[],63
168946,75,72,[],0
168949,65,65,[],0
168950,75,72,[],0
169309,70,67,[],90
172260,160,155,[],0
179161,100,98,[],0
180981,165,162,[],0
180983,165,162,[],53
182665,330,310,[],0
204728,245,234,[],0
205988,185,178,[],112
213253,225,216,[],178
213256,5400,5117,[],120
213273,450,437,[],80
214784,500,486,[],132
223298,200,196,[],261
223305,1005,983,[],49
228589,132,121,[],0
249540,885,816,[],26
252420,330,323,[],212
252427,142,136,[],423
252429,337,327,[],367
253562,235,232,[],53
253566,1190,1172,[],0
255499,265,262,[],241
255502,2700,2686,[],0
255834,663,647,[],157
256648,165,162,[],0
256655,295,285,[],0
256683,70,68,[],122
256684,225,218,[],56
256685,230,222,[],0
256686,250,242,[],57
256687,190,184,[],58
256688,250,242,[],94
260595,130,126,[],84
261373,600,497,[],0
261374,2500,2500,[],0
261687,80,74,[],116
261815,215,206,[],78
267276,1350,945,[],0
267277,1350,979,[],0
267279,700,478,[],42
267281,3400,2679,[],0
271819,2100,1645,[],243
271820,210,172,[],79
274118,1650,1566,[],564
274120,165,163,[],0
274122,1700,1647,[],163
274123,2625,2571,[],0
274124,85,84,[],243
274125,820,808,[],85
274128,1900,1689,[],52
274129,95,88,[],671
274138,1800,1667,[],237
274139,900,846,[],47
274148,1005,903,[],223
274151,156,145,[],0
274153,960,942,[],55
274160,980,960,[],0
274166,185,182,[],65
274169,200,196,[],422
274172,199,179,[],62
274184,1325,1014,[],165
274189,1850,1683,[],0
274190,185,172,[],0
274196,190,178,[],0
275201,250,242,[],64
275491,80,74,[],0
276755,2833,2536,[],0
276756,224,200,[],188
276757,260,199,[],201
276758,3120,2619,[],120
276934,170,155,[],280
281757,185,164,[],0
282871,122,108,[],0
290004,100,97,[],0
292659,100,97,[],43
296361,485,476,[],0
297077,170,164,[],0
298198,230,189,[],138
298200,770,770,[],0
302774,5500,3842,[],73
303974,200,194,[],0
304557,1400,1367,[],0
319182,185,182,[],524
319184,950,933,[],153
319637,4340,3531,[],0
320471,65,64,[],241
326624,2600,1594,[],72
328881,299,234,[],40
329297,245,236,[],100
329568,1140,1124,[],0
330469,1400,1049,[],66
331563,500,485,[],222
332068,265,259,[],160
332069,1395,1378,[],66
336971,38,37,[],0
339272,1499,1265,[],0
340334,2250,1898,[],421
340335,225,180,[],917
341425,100,84,[],385
345955,399,330,[],0
345956,399,311,[],39
345957,1895,1552,[],0
345959,1895,1715,[],0
348029,135,135,[],0
348033,330,315,[],0
348035,335,335,[],0
350253,232,206,[],0
350255,103,92,[],0
354650,850,675,[],0
355584,50,35,[],0
357356,160,160,[],0
357362,565,549,[],0
361068,2040,1731,[],261
362370,150,150,[],0
363406,165,154,[],65
363407,299,277,[],47
363408,575,532,[],355
364248,85,76,[],84
364845,2999,2450,[],59
364847,925,855,[],0
364920,3999,3449,[],0
364921,310,287,[],485
364922,625,578,[],0
364923,1225,1132,[],211
364939,615,586,[],0
372116,375,366,[],0
372118,220,214,[],0
372120,215,210,[],0
372545,375,303,[],52
372572,90,82,[],0
373073,170,160,[],405
374731,1075,1039,[],33
374732,1085,1060,[],27
375585,151,141,[],134
375586,337,323,[],0
377041,29,29,[],0
377042,29,29,[],134
377043,29,29,[],48
377044,29,29,[],138
377045,29,29,[],0
378447,215,204,[],78
378448,210,200,[],69
378960,485,475,[],136
379057,235,229,[],0
379616,236,213,[],30
382031,3280,3183,[],50
382588,2700,2504,[],48
384566,55,46,[],541
384890,290,282,[],0
384891,330,321,[],0
384897,105,102,[],73
386064,450,439,[],0
386067,630,630,[],0
387888,400,344,[],42
387890,750,599,[],33
387892,375,299,[],27
387893,700,525,[],0
387894,700,570,[],26
388729,40,39,[],272
390352,690,671,[],0
390353,395,385,[],0
391661,99,96,[],81
393276,410,399,[],123
393278,380,370,[],0
393282,215,182,[],259
396258,860,836,[],26
399402,565,512,[],0
401245,390,380,[],167
401856,3900,2754,[],395
401858,2400,1424,[],40
401933,205,190,[],334
402360,540,520,[],66
402361,275,265,[],132
402704,750,449,[],0
402728,476,464,[],69
402737,436,425,[],102
402739,416,405,[],56
405010,170,158,[],97
408984,365,354,[],0
409838,899,524,[],63
409858,300,248,[],33
410511,500,500,[],0
410895,80,78,[],0
416250,330,291,[],27
416253,999,810,[],51
416254,1350,1188,[],46
422497,850,850,[],0
205775,1099,1033,[],30
240149,272,268,[],130
240156,330,316,[],42
240158,272,268,[],126
240162,261,257,[],105
240163,246,242,[],59
240165,205,202,[],83
240168,261,257,[],84
240178,195,192,[],114
240179,235,231,[],127
240180,350,335,[],142
240182,340,325,[],135
240183,150,148,[],67
243051,205,202,[],210
260993,60,58,[],68
260995,150,143,[],296
260996,55,53,[],199
260997,80,77,[],308
260999,95,91,[],111
261002,160,153,[],134
261012,80,77,[],163
261013,143,137,[],109
261017,180,169,[],251
261018,58,56,[],82
261025,115,110,[],94
262270,245,229,[],61
264003,90,86,[],232
267760,75,73,[],178
271326,168,156,[],0
271327,144,134,[],0
273217,499,469,[],66
273223,195,187,[],93
276402,195,187,[],80
280965,370,345,[],62
284243,320,306,[],91
292597,699,657,[],102
292607,699,657,[],57
292610,699,657,[],58
299670,95,92,[],52
305200,57,55,[],400
305213,70,69,[],829
305222,36,35,[],323
305224,57,55,[],262
314324,699,642,[],161
315299,360,340,[],47
317934,190,187,[],41
320614,140,131,[],152
320620,75,71,[],201
320624,120,113,[],64
320628,170,159,[],127
320630,200,184,[],121
320637,90,85,[],238
320638,48,48,[],0
320643,72,69,[],406
320651,135,127,[],115
320652,50,48,[],533
320657,72,69,[],366
320669,180,169,[],37
320670,95,89,[],115
320672,165,155,[],57
320675,290,271,[],89
332217,1549,1455,[],0
333847,75,73,[],133
335240,585,575,[],0
335241,580,550,[],0
335808,699,642,[],143
335868,120,112,[],0
336201,775,728,[],30
339021,195,187,[],49
339022,399,378,[],35
339023,399,378,[],76
339024,399,378,[],53
339025,399,391,[],0
341487,699,642,[],172
342205,260,243,[],0
348383,320,294,[],93
348387,72,69,[],113
353207,315,300,[],102
354198,499,469,[],0
355861,40,39,[],114
355862,48,47,[],104
355863,56,54,[],263
357800,560,535,[],27
357802,260,251,[],0
357810,198,192,[],32
357814,515,488,[],0
358555,99,96,[],0
358557,184,182,[],0
360149,501,468,[],31
362918,215,198,[],95
369615,36,35,[],33
369616,44,44,[],92
369617,48,47,[],116
374183,320,307,[],26
374957,90,86,[],948
374958,120,115,[],725
374959,100,96,[],247
376437,1149,1012,[],105
376440,1149,1012,[],0
379675,185,185,[],0
384417,700,654,[],0
384418,775,723,[],0
384419,875,817,[],0
384420,1000,933,[],0
384778,1149,1012,[],0
385575,999,939,[],0
385577,999,939,[],60
387351,319,319,[],0
387365,199,199,[],0
388821,199,189,[],27
392009,1149,1012,[],62
392705,325,308,[],57
392706,310,305,[],53
392957,335,316,[],0
396932,1149,1054,[],31
397986,100,94,[],59
398526,1099,1033,[],42
400250,480,442,[],0
400936,699,642,[],139
404925,85,80,[],0
407365,620,584,[],50
407383,780,734,[],63
407392,515,484,[],35
407411,500,470,[],59
410849,829,815,[],39
410850,1183,1163,[],71
410878,927,911,[],26
411863,280,264,[],112
411864,410,386,[],54
412442,495,462,[],0
412803,500,470,[],0
413399,1099,1000,[],0
413400,1099,1000,[],45
413401,1099,1000,[],0
413402,1099,1000,[],37
414644,435,410,[],89
414648,185,174,[],60
397783,115,115,[],0
406088,400,399,[],0
421601,190,174,[],0
421602,250,218,[],0
421770,174,150,[],0
421771,249,217,[],0
