id,original_price,sell_price,discount
405856,88,86,3
405873,120,112,7
405888,180,176,3
405889,100,98,2
405891,230,221,4
406002,120,117,3
406004,135,128,6
406011,549,549,0
406050,200,194,3
406075,480,459,5
406088,400,399,1
406222,110,107,3
406223,110,107,3
406225,110,107,3
406226,165,160,4
406254,272,263,4
4064812132SEA,61990,49768,20
406484012207BK,74990,60164,20
406484012207BL,74990,60164,20
406484012207CB,74990,60164,20
40649070708,20990,16981,20
40649080708,20990,16981,20
406690,195,189,4
406709,100,98,2
406710,100,98,2
406711,100,98,2
406778,35,34,3
406781,85,83,3
406782,35,34,3
406783,85,83,3
406817,190,190,0
406865,585,479,19
406886,60,60,0
406887,60,59,2
407115,25,25,0
407120,20,20,0
407136,20,20,0
407144,10,10,0
407148,25,25,0
407150,15,15,0
407163,15,15,0
407176,25,24,4
407177,15,15,0
407180,10,10,0
407182,10,10,0
407187,10,10,0
407222,25,24,4
407224,130,126,4
407227,110,107,3
407232,99,98,2
407365,620,584,6
407383,780,734,6
407392,515,484,7
407411,500,470,7
407522,120,95,21
407907,160,156,3
407908,120,116,4
407930,120,116,4
407931,120,116,4
407941,120,117,3
407953,140,137,3
407991,170,137,20
408001080052N,5595,4360,23
408004,120,115,5
408020,230,228,1
408028,180,173,4
408176,110,108,2
408197,399,393,2
408236,799,751,7
408264,62,62,0
408277,600,600,0
408279,600,571,5
408280,600,571,5
408369,30,27,10
408393,249,237,5
408447,250,240,4
408448,250,240,4
408495,240,228,5
408513,30,30,0
408555,32,32,0
408629,75,73,3
408633,103,98,5
408636,150,145,4
408654,40,40,0
408701,89,87,3
408702,75,73,3
408704,144,142,2
408705,155,153,2
408709,125,120,4
408710,125,120,4
408712,399,375,7
408732,230,214,7
408734,150,145,4
408737,70,68,3
408738,70,68,3
408739,150,145,4
408816,150,143,5
408817,150,143,5
408819,125,119,5
408820,135,128,6
408948,50,49,2
408949,50,49,2
408950,50,49,2
408958,75,73,3
408961,35,35,0
408962,35,35,0
408965,50,49,2
408984,365,354,4
408988,205,199,3
408989,55,55,0
409088,450,448,1
409092,325,325,0
409097,395,382,4
409149,270,256,6
409150,199,192,4
409177,10,10,0
409180,125,121,4
409183,120,117,3
409184,60,58,4
409185,60,58,4
409195,18,15,17
409218,85,83,3
409219,15,15,0
409233,275,260,6
409235,275,260,6
409240,99,93,7
409258,99,78,22
409271,80,76,5
409272,175,167,5
409285,445,371,17
409430,180,173,4
409525,649,611,6
409526,149,141,6
409527,149,141,6
409528,149,141,6
409529,649,611,6
409564,25,24,4
409639,99,98,2
409649,55,55,0
409653,360,340,6
409654,350,330,6
409655,575,540,7
409668,360,340,6
409685,75,70,7
409686,110,90,19
409694,300,282,7
409705,40,39,3
409706,40,39,3
409707,30,30,0
409708,30,30,0
409709,30,30,0
409710,84,82,3
409715,165,160,4
409721,240,231,4
409727,140,134,5
409775,99,98,2
409776,99,98,2
409780,299,280,7
409792CB,860,602,30
409815,699,669,5
409816,699,669,5
409817,699,669,5
409818,1149,1099,5
409819,1149,1099,5
409820,1149,1099,5
409824,200,195,3
409825,120,118,2
409826,75,74,2
409827,60,60,0
409828,20,20,0
409831,35,35,0
409832,120,118,2
409838,899,524,42
409858,300,248,18
409869,349,321,9
409872,349,321,9
409890,99,98,2
409904,70,69,2
409905,110,110,0
409924CB,998,911,9
40O (0) 01 001,3000,1958,35
40X (0) 01 008,1900,1735,9
410057,30,30,0
410059,60,59,2
41011,1895,1581,17
41012,2645,2067,22
41015,3955,3162,21
410196,100,100,0
410263,150,145,4
410289,100,94,7
410298,809,713,12
41030,2595,1992,24
410300,74,74,0
410315,67,66,2
41033,1275,924,28
41038,2195,1889,14
410384,40,39,3
41043,9995,8697,13
410510,150,145,4
410511,500,500,0
410516,230,214,7
410567,799,799,0
410589,150,146,3
410598,160,156,3
410617,70,69,2
410621,90,88,3
410642,160,156,3
410643,425,414,3
410644,170,166,3
410645,70,67,5
410646,120,118,2
410658,720,708,2
410659,840,826,2
410660,800,780,3
410670,1000,947,6
410702,120,95,21
410703,260,163,38
410719,40,39,3
410769,800,758,6
410777,720,708,2
410811,60,59,2
410812,140,136,3
410813,110,109,1
410815,120,118,2
410816,120,118,2
410817,195,192,2
410818,195,192,2
410833,50,48,4
410840,50,48,4
410842,30,30,0
410843,60,58,4
410846,50,48,4
410849,829,815,2
410850,1183,1163,2
410851,265,261,2
410853,933,917,2
410858,60,58,4
410861,60,58,4
410865,60,60,0
410876,100,95,5
410878,927,911,2
410883,60,58,4
410895,80,78,3
410914,30,30,0
410915,30,30,0
410917,30,30,0
410919,25,24,4
410920,25,24,4
410924,170,160,6
410925,196,185,6
411019,299,280,7
411053,44,43,3
41107,2845,2352,18
41108,2795,2193,22
41110,4445,3432,23
411143,249,224,11
411148,395,348,12
411149,295,264,11
41115,8995,6942,23
411150,129,116,11
411151,199,179,11
411155,245,220,11
411156,195,175,11
411157,199,179,11
411158,345,304,12
411159,295,264,11
41116,6495,5067,22
411235,380,369,3
411239,137,129,6
411241,60,55,9
411243,49,46,7
411247,200,200,0
411250,40,37,8
411251,53,49,8
411255,10,10,0
411258,60,59,2
411266,50,47,7
411317,265,254,5
411319,265,254,5
411320,240,231,4
411321,265,254,5
411322,265,254,5
411331,30,29,4
411332,35,33,6
411333,10,10,0
411334,10,10,0
411341,40,39,3
411351,30,29,4
411357,20,20,0
411358,20,20,0
411361,20,20,0
411366,30,29,4
411367,30,29,4
411368,30,29,4
411416,120,120,0
411553,120,117,3
411554,130,127,3
411555,200,195,3
411580,765,744,3
411628,125,121,4
411629,125,121,4
411764,150,145,4
411766,690,667,4
411767,690,667,4
411814,219,214,3
411863,280,264,6
411864,410,386,6
411892,360,330,9
411893,149,148,1
411929,95,93,3
411931,95,93,3
411953,275,262,5
411965,155,141,10
411969,565,501,12
412,160,160,0
41202,6555,5665,14
412044,25,25,0
412099,179,173,4
412102,249,239,5
412109,35,35,0
412110,35,35,0
412111,35,35,0
41213,4960,4815,3
41215,4695,4322,8
412192,150,144,4
412193,60,58,4
412194,70,67,5
412195,50,49,2
412196,150,144,4
412197,50,49,2
4122116020NS,800,759,6
41221370234N,890,757,15
41221371034N,1400,1276,9
41221380246N,820,741,10
41221381051N,900,829,8
412253,10,10,0
4122533021N,910,891,3
4122533022N,1000,950,5
412254,11,11,0
4122545700N,3540,3020,15
412256,1149,1099,5
412258,40,40,0
412260,399,375,7
412262,399,375,7
412272,225,216,4
412273,225,216,4
412274,35,34,3
412279,70,69,2
412280,70,69,2
4123134025N,760,679,11
412318,420,405,4
412337,110,108,2
412357,499,491,2
412413,48,44,9
412414,25,24,4
412415,48,44,9
412426,40,37,8
412430,95,95,0
412432,20,19,5
412434,20,19,5
412442,495,462,7
41245381642N,1995,1637,18
412572,40,40,0
412575,40,39,3
412576,40,39,3
412579,520,504,4
412589,100,95,5
412592,100,95,5
412593,100,100,0
412601,199,193,4
412626,35,29,18
41266,2895,2311,21
412666,288,279,4
41268,3495,2707,23
41269,2495,2047,18
41271,3595,2773,23
412732,50,49,2
412745,60,59,2
412764,106,103,3
412768,116,112,4
41279,2345,2159,8
412794,144,142,2
412803,500,470,7
41281,2245,1782,21
41282,2495,2047,18
412849,560,531,6
41286,5995,4357,28
412874,115,113,2
412875,75,73,3
412877,115,113,2
412882,40,39,3
412887,50,44,12
412888,130,129,1
412891,130,126,4
412892,40,39,3
412895,54,50,8
412896,130,120,8
412899,130,120,8
412900,270,248,9
412901,54,50,8
412903,100,88,12
412906,199,192,4
412907,199,195,3
412966,100,95,5
413,210,210,0
41303,3395,2991,12
413075,365,336,8
413076,365,336,8
413079,245,226,8
413080,175,161,8
41319,5095,4745,7
41320,5295,4555,14
413228,159,151,6
413256,40,37,8
413260,199,193,4
41331,7095,6391,10
413314,149,149,0
413334,229,226,2
413349,75,72,4
413354,75,72,4
413359,75,72,4
41337,4745,3527,26
413399,1099,1000,10
413400,1099,1000,10
413401,1099,1000,10
413402,1099,1000,10
413403,49,48,3
413418,80,78,3
41343,3445,3386,2
413432,10,10,0
413436,45,45,0
413459,500,350,30
413461,2000,981,51
41353,4545,3449,25
413531,55,54,2
413533,95,93,3
413534,270,248,9
413535,45,43,5
413536,45,43,5
413541,45,43,5
413542,45,43,5
413543,45,43,5
413547,70,69,2
413557,17,17,0
413558,38,38,0
41356,4545,3323,27
413562,112,111,1
413563,144,142,2
413580,190,188,2
413582,25,24,4
41360,3645,3551,3
41363,6295,6144,3
413634,250,236,6
413635,2500,2348,7
413645,80,80,0
41366,5595,5195,8
413689,50,49,2
413691,50,49,2
413692,50,49,2
413697,60,60,0
413698,50,50,0
413699,60,60,0
413700,80,80,0
413701,110,110,0
413702,140,139,1
41371,4395,4168,6
413717,40,40,0
41372,4995,4057,19
413725,160,114,29
413731,65,64,2
413732,99,98,2
413744,120,116,4
413754,600,518,14
413762,200,200,0
413784,200,150,25
413789,250,238,5
413790,50,49,2
41380,6495,5897,10
413833,1770,1739,2
413840,50,49,2
413841,2500,2293,9
413842,22,22,0
413846,99,96,4
413847,199,193,4
413865,63,62,2
41388,3995,2719,32
413887,120,117,3
413891,40,39,3
413897,100,95,5
413909,100,97,3
413910,105,102,3
413911,210,207,2
413912,420,405,4
413913,125,123,2
413914,225,222,2
413915,500,482,4
413919,160,157,2
413920,160,157,2
413921,160,157,2
413922,30,30,0
413923,30,30,0
413924,30,30,0
413926,250,242,4
413928,90,88,3
413937,90,88,3
41394,4795,4786,1
413962,40,39,3
413963,40,39,3
413964,40,39,3
413965,40,39,3
413967,138,137,1
413970,165,163,2
413988,50,49,2
414005,120,120,0
414006,120,117,3
414007,120,117,3
414008,120,117,3
414009,320,309,4
414017,25,25,0
414018,30,30,0
414020,90,90,0
414028,25,25,0
414029,10,10,0
414045,500,418,17
414047,199,199,0
414048,99,98,2
41407,7995,5835,28
414092,10,10,0
414096,30,30,0
414097,30,30,0
414112,129,106,18
414113,159,130,19
414119,335,318,6
414139,70,70,0
414162,55,54,2
414196,99,98,2
414230,120,115,5
414231,25,25,0
414232,120,115,5
414233,25,25,0
414234,11,11,0
414235,396,384,4
414303,250,250,0
414319,300,300,0
414328,300,300,0
414329,675,479,30
414347,60,58,4
414349,10,10,0
414352,10,10,0
414354,10,10,0
414357,10,10,0
414359,10,10,0
414360,10,10,0
414420,40,38,5
414425,50,50,0
414426,175,170,3
414427,100,95,5
414428,80,76,5
414429,175,167,5
414432,80,76,5
414433,175,167,5
414434,80,76,5
414644,435,410,6
414648,185,174,6
414651,25,25,0
414652,60,59,2
414653,110,107,3
414655,399,393,2
414657,10,10,0
414660,99,98,2
41467,1495,1348,10
41468,1495,1471,2
414686,40,39,3
414830,79,77,3
414833,199,193,4
414847,150,124,18
414848,275,226,18
41496,10595,8747,18
415032,60,58,4
415037,60,58,4
415041,10,10,0
415042,275,242,12
415044,60,59,2
415104,30,30,0
415108,50,50,0
415109,199,193,4
415110,75,73,3
415114,125,117,7
415138,195,180,8
415150,90,84,7
415153,130,120,8
415161,515,410,21
415162,109,92,16
415251,140,129,8
415252,50,47,7
415270,140,135,4
415272,60,59,2
415274,60,59,2
415275,50,48,4
415276,96,93,4
415285,199,198,1
415287,199,193,4
415289,499,440,12
415290,149,135,10
415291,50,49,2
415292,50,49,2
415293,50,49,2
415294,50,49,2
415295,50,49,2
415296,10,10,0
415311,199,186,7
415316,215,198,8
415317,215,198,8
415403,2500,2455,2
415421,199,199,0
415427,125,120,4
415428,125,120,4
415437,199,192,4
415438,117,113,4
415547,20,20,0
415569,72,70,3
415573,250,225,10
415574,250,225,10
415575,150,133,12
415577,275,242,12
415728,130,128,2
41573,1345,1028,24
415749,199,175,13
41575,1895,1534,20
415752,249,241,4
415755,210,196,7
415756,99,98,2
415758,193,184,5
41576,2495,2067,18
415760,279,270,4
415761,700,700,0
415762,235,231,2
415764,159,149,7
415820,30,30,0
415821,35,35,0
41584,1895,1534,20
41587,1245,1039,17
41588,1395,1225,13
41593,1995,1751,13
41596,925,925,0
41598,1695,1313,23
416,190,190,0
416162,80,76,5
416207,80,78,3
416238,160,157,2
416250,330,291,12
416253,999,810,19
416254,1350,1188,12
416255,40,39,3
416270,40,39,3
416278,75,74,2
416280,120,117,3
416282,40,39,3
416316,25,24,4
416317,20,20,0
41633,18995,14385,25
41634,19995,15047,25
416404,128,126,2
416405,49,48,3
416410,400,380,5
416411,50,48,4
416447,165,160,4
416448,190,180,6
416521,275,268,3
416523,50,49,2
416523CB,100,70,30
416538,30,30,0
416624,39,38,3
416625,42,42,0
416631,44,44,0
416633,33,33,0
416645,1100,1100,0
416725,35,34,3
416762,75,70,7
416908,45,43,5
416928,175,168,4
416929,349,341,3
41704,1945,1709,13
41705,1745,1559,11
41714,1795,1581,12
417469,60,56,7
417470,55,51,8
417471,140,129,8
417472,130,120,8
417478,150,139,8
417479,150,139,8
417480,150,139,8
417481,55,51,8
417482,55,51,8
41752,1045,786,25
417542,30,30,0
417543,30,30,0
417547,30,30,0
41760,945,719,24
41764,1795,1366,24
41765,2295,1843,20
41766,1995,1536,24
41767,745,745,0
417740,300,260,14
417941,400,376,7
417961,70,69,2
417965,181,175,4
418018,310,302,3
418019,130,127,3
418020,230,224,3
418073,805,709,12
418602,10,10,0
418603,10,10,0
418604,10,10,0
418605,15,15,0
418694,30,27,10
418720,150,145,4
418777,25,25,0
418778,25,25,0
418779,25,25,0
418817,100,93,7
418990,70,38,46
419,260,260,0
41911,4245,2991,30
41915,5195,3573,32
419229,5,5,0
419230,5,5,0
41935,2795,2323,17
419419,100,97,3
41944,4895,3563,28
41949,3495,2672,24
41950,49995,32693,35
41953,2895,2078,29
419570,155,151,3
41959,4295,2988,31
41960,4295,3151,27
41963,4995,3837,24
41966,3095,2361,24
41969,2395,2048,15
41970,3995,3149,22
41971,5695,5695,0
419732,2500,1749,31
419772,250,147,42
419777,150,121,20
419888,5,5,0
419937,10,10,0
419979,10,10,0
419996,35,35,0
41O (0) 11 001,2000,1382,31
41O (0) 30 003,2000,1382,31
420226,100,95,5
420338,20,20,0
420381,80,76,5
420382,175,167,5
420434,499,414,18
420436,349,314,11
420439,299,267,11
420441,699,639,9
420443,225,219,3
420444,299,273,9
420446,199,158,21
420447,199,127,37
420450,299,183,39
420597,40,39,3
420695,349,308,12
420886CB,400,312,22
420978,100,70,30
421007,184,108,42
421057CB,650,524,20
421398,75,74,2
421399,99,99,0
421400,85,84,2
421412,300,284,6
421601,190,174,9
421602,250,218,13
421644,50,49,2
421645,245,241,2
214217,545,510,7
421770,174,150,14
421771,249,217,13
421917,35,35,0
421919,10,10,0
421989,40,39,3
422,210,210,0
42202,2095,1922,9
42205,2995,2497,17
422139,35,34,3
42214,3895,3117,20
42218,3595,2773,23
422278,252,250,1
422300,125,80,36
422302,285,174,39
422437,35,35,0
422438,35,35,0
422497,850,850,0
422608,180,170,6
422652,25,25,0
422655,28,28,0
42275,4325,3479,20
422858,290,282,3
422859,155,151,3
42307,795,711,11
42308,1095,890,19
42310,2095,1674,21
423143,699,669,5
423585,50,49,2
423710,30,30,0
423711,30,30,0
423712,30,30,0
423741,10,10,0
423825,2500,888,65
423837,120,120,0
423838,120,118,2
424426CB,580,406,30
42502,5895,4512,24
42610,8995,7073,22
42613,745,625,17
42652,19995,13482,33
42655,5995,4784,21
42656,6995,4844,31
42701,20995,14493,31
42702,15995,11088,31
42705,27995,19260,32
42706,4695,3316,30
42783,1095,870,21
42795,4295,3513,19
42796,5295,4206,21
42797,6295,4898,23
42803,1795,1352,25
43024,1795,1470,19
43038,1295,1205,7
43047,795,664,17
440216,1015,961,6
4403,999,975,3
4405,685,649,6
4406,799,780,3
4407,577,562,3
4408,823,809,2
4409,950,935,2
4410,862,840,3
4411,1060,1023,4
4412,640,612,5
457,1980,1576,21
46PAS,399,386,4
49002,2695,2031,25
49003,3195,2372,26
49008,2195,1691,23
49022,4495,3812,16
49O (0) 81 002,2300,1765,24
4A306439C237,17990,14582,19
4A871201E100,39990,32175,20
4A871501E100,39990,32175,20
4A871503E100,39990,32175,20
4A871503E200,39990,32175,20
4A871503E300,39990,32175,20
4A871504E200,39990,32175,20
4A871504E300,39990,32175,20
4A871599D100,39990,33248,17
4A871599D200,39990,33248,17
4A879003E300,39990,32175,20
4A879004E300,39990,32175,20
4A879004E400,39990,32175,20
4A879005E300,39990,33248,17
4A879006E300,39990,33248,17
4A879006E400,39990,33248,17
4A890303E100,24490,19780,20
4A890306E300,24490,19780,20
4A890312E200,24490,19780,20
4A890312E300,24490,19780,20
4A890314E200,24490,19780,20
4A890399D100,24490,19780,20
4A890501E100,24490,19780,20
4A890503E100,24490,19780,20
4A890503E200,24490,19780,20
4A890512E200,24490,19780,20
4A890513E100,24490,19780,20
4A890599D100,24490,19780,20
4A890712E200,24490,19780,20
4A890799D100,24490,19780,20
4A892199D100,24490,19780,20
4A971503E200,39990,32175,20
4A990312E200,24490,19780,20
4A990312E300,24490,19780,20
4B056344E200,23990,19380,20
4B056344E300,23990,19380,20
4B056444E200,23990,19380,20
4B056444E300,23990,19380,20
4B651501R100,35990,30023,17
4B651501R200,35990,28976,20
4B651501S101,35990,28976,20
4B653501S101,35990,28976,20
4B659001R200,35990,28976,20
4B659001R300,35990,30023,17
4B660301U100,20990,17927,15
4B660301U200,20990,16981,20
4B660301U300,20990,17927,15
4B660301V100,20990,16981,20
4B660501U100,20990,17927,15
4B660501U200,20990,17927,15
4B660501U300,20990,17927,15
4B751501R200,35990,28976,20
4B760501U200,20990,17122,19
4B816301X200,17990,15508,14
4B816301X300,17990,15508,14
4B816401X100,17990,15508,14
4B816401X200,17990,15508,14
4B816469C100,17990,14582,19
4B851202R100,38990,32442,17
4B851202S100,38990,32442,17
4B851502R100,38990,32442,17
4B851502S100,38990,32442,17
4B851502U300,38990,31375,20
4B851502W100,38990,32442,17
4B851502W200,38990,32442,17
4B851502X200,38990,31375,20
4B859002W200,38990,31375,20
4B859002W300,38990,32442,17
4B859002X300,38990,31375,20
4B880302V300,23990,19380,20
4B880302X100,23990,19380,20
4B880302X200,23990,19380,20
4B880302X300,23990,19380,20
4B880304H200,23990,19541,19
4B880304L100,23990,20346,16
4B880304M300,23990,19380,20
4B880502X200,23990,20346,16
4B880502X300,23990,19380,20
4B880504H100,23990,20346,16
4B880504H200,23990,20346,16
4B880504L100,23990,20346,16
4B896303I100,19490,16717,15
4B896303I200,19490,16717,15
4B896303I300,19490,16717,15
4B896403I100,19490,16717,15
4B896403I200,19490,16717,15
4B896403I300,19490,16717,15
4B996403I200,19490,16717,15
4C201502V300,23990,19380,20
4PKL180306287G,24990,20348,19
4PKL180407287G,31990,25778,20
4PKL190816067,34990,28177,20
4PKR180204287B,14990,13088,13
4PKR180204287G,14990,13088,13
4PKR180306287B,24990,21152,16
4PKR180306287G,24990,21152,16
4PKR180407287B,31990,25993,19
4PKR180407287G,31990,25993,19
4PKR190816067,34990,28177,20
501,380,380,0
502,170,170,0
505,790,782,2
509,540,540,0
50O (0) 83 002,2450,1916,22
50O (0) 84 002,2450,1612,35
50PUT6604,105990,42084,61
516,460,460,0
517,650,650,0
521,690,690,0
5218031,1690,1464,14
5218038,1190,1102,8
5218041,1190,1044,13
5218055,1340,1161,14
5218081,1590,1356,15
5218126,1290,1122,14
5218129,1190,1044,13
5218131,1190,1102,8
5219001,1490,1278,15
5219002,1490,1336,11
5219004,1390,1200,14
5219006,1490,1278,15
5219009,1290,1122,14
5219010,1290,1122,14
5219011,1290,1122,14
5219032,1340,1161,14
5219058,1590,1356,15
5219059,1590,1356,15
5219062,1590,1356,15
5219063,1590,1356,15
5219110,1590,1356,15
5219124,1290,1180,9
5219125,1290,1122,14
5219126,1290,1122,14
5219127,1290,1122,14
5220050,1590,1356,15
5220053,1590,1356,15
5220106,1490,1278,15
5220114,1490,1278,15
5220163,1590,1414,12
5220241,1590,1414,12
525,590,590,0
529,160,160,0
5313269,1490,1323,12
5313347,850,772,10
5313350,850,775,9
5313354,850,772,10
5314128,1090,957,13
5314129,1090,957,13
5314130,1090,957,13
5316120,1290,1111,14
5316135,1290,1111,14
5316224,1290,1111,14
5316225,1290,1111,14
5316226,1290,1111,14
5317001,1150,1003,13
5317004,1150,1003,13
5317010,1150,1003,13
5317355,990,880,12
5318016,1690,1527,10
5318017,1690,1497,12
5319001,1790,1579,12
5319002,1790,1574,13
5319003,1790,1574,13
5319004,1790,1604,11
5319005,1790,1604,11
5319007,1790,1604,11
5319008,1790,1604,11
5319009,1790,1604,11
5319164,1390,1188,15
5319166,1390,1188,15
5319221,990,883,11
5319223,990,880,12
5319224,990,880,12
5319225,990,883,11
5319226,990,880,12
5319227,990,880,12
5319228,790,729,8
5319229,790,729,8
5319231,790,729,8
5319263,1490,1323,12
5319264,1490,1265,16
5319266,1490,1265,16
5319267,1490,1265,16
5319293,1790,1574,13
5319414,790,726,9
5319415,790,726,9
5319416,790,726,9
5319417,790,726,9
5319418,790,726,9
5319420,790,726,9
5319421,790,726,9
5319422,790,726,9
5319423,790,726,9
5319424,790,726,9
5319427,1090,960,12
5319428,1090,960,12
5319429,1090,960,12
5319430,1090,960,12
5319431,1090,960,12
5319432,1090,960,12
5319433,1090,960,12
5319434,1090,957,13
5319435,1090,957,13
5319436,1090,960,12
5319437,1090,960,12
5319438,1090,957,13
5319439,1090,957,13
5319440,1090,960,12
5319441,1090,960,12
5319442,1090,960,12
5319459,1090,960,12
5319460,1090,960,12
5319461,1090,960,12
5319462,1090,957,13
534,730,730,0
536,590,590,0
54O (0) 09 001,6000,3328,45
550,690,690,0
551,870,846,3
5527200417,7000,3860,45
553-323-A,1299,1028,21
558,850,830,3
5587111408,3940,2565,35
559,610,610,0
560,850,830,3
5617606406,2590,1754,33
569,535,535,0
56T (0) 09 006,2800,2518,11
571,899,870,4
58PUT6604,129990,49463,62
5919001OG,11999,8606,29
5919003OG,9999,7359,27
5919005OG,8999,6658,27
5919006OG,8999,6503,28
5919007OG,8999,6503,28
5919008OG,8999,6658,27
5919009OG,4999,3754,25
5919010OG,4999,3700,26
5919011OG,4999,3700,26
5919013OG,4999,3700,26
5919017OG,23999,17172,29
5919018OG,23999,17172,29
5919318OG,22990,12219,47
5919319OG,22990,12064,48
5919324OG,7990,4475,44
5919576OG,15990,8451,48
5995202459,9500,4634,52
6,540,497,8
601169055,10800,8912,18
603,220,220,0
60478,710,710,0
605,160,160,0
606-609-A,999,848,16
611250755,12395,10023,20
611251755,16380,13436,18
611253755,17655,14335,19
612475453,2600,2422,7
612485415,1625,1486,9
6136b-E-A,2499,1946,23
641935412,1900,1715,10
641935612,2000,1795,11
642125512,4500,3979,12
64212551220,4500,3794,16
64212551249,4500,3979,12
64213551223,4500,3794,16
642145412,1500,1317,13
642405512,4500,3979,12
642545515,2750,2395,13
642555515,2750,2395,13
642655612,2000,1795,11
642725612,2900,2515,14
642745512,4500,3794,16
668-48,1999,1813,10
678-103,899,748,17
678-103-A,899,748,17
678-104-A,899,715,21
678A,799,708,12
67Z (0) 09 002,2190,1885,14
703,160,160,0
7050,2999,2166,28
70PUT6704,199990,111636,45
710,125,125,0
711,165,165,0
711007_02,3790,2152,44
712,199,199,0
713102_36,4490,3529,22
715,155,155,0
717,105,105,0
719,265,265,0
723,375,375,0
725,190,190,0
729,155,155,0
737,255,255,0
738,299,299,0
740,650,650,0
741,750,750,0
743,890,862,4
744,1090,1072,2
7637,749,643,15
77008-s-A,2199,1736,22
7737202156,11000,4919,56
78612_Black,5000,3496,31
78612_Dark Brown,5000,3496,31
78612_Tan,5000,3496,31
78613_Black,3700,2637,29
78613_Dark Brown,3700,2642,29
78614_Black,3700,2642,29
78614_Dark Brown,3700,2637,29
78614_Tan,3700,2642,29
78615_Black,5000,3496,31
78615_Dark Brown,5000,3501,30
8002-Se-A,799,678,16
118009,399,399,0
801,180,180,0
804,180,180,0
817,160,160,0
8661,1199,1003,17
87732253,10000,4707,53
901-6002,2199,1784,19
902,205,205,0
90O (0) 31 011,2100,1814,14
90O (0) 31 012,2200,1893,14
90O (0) 31 013,2450,2136,13
90O (0) 31 014,2850,2458,14
90O (0) 31 015,2150,1853,14
90O (0) 31 016,1850,1661,11
916,510,510,0
91D (0) 09 011,2200,1893,14
91D (0) 09 012,1700,1497,12
91D (0) 09 014,3200,2735,15
91D (0) 09 114,1800,1576,13
929-B2 -A,699,608,14
931-4001,1999,1640,18
931-6001,1999,1640,18
934-4001,2999,2360,22
934-6001,2999,2360,22
279819,25,22,12
99496,725,616,16
99497,795,686,14
99506,745,686,8
99530,995,802,20
99531,995,802,20
99532,995,835,17
99533,895,733,19
999-2,2499,2040,19
9W Inverter Bulb,1098,1098,0
A101_BLK,4300,3034,30
A101_Navy,4300,3034,30
A101_RED,4300,3039,30
A101_TAN,4300,3034,30
A102_Black,4600,3232,30
A102_Navy,4600,3237,30
A102_RED,4600,3237,30
A102_Tan,4600,3237,30
A125_Black,4000,2835,30
A125_Navy,4000,2835,30
A125_Red,4000,2835,30
A125_Tan,4000,2835,30
A126_Black,5000,3501,30
A126_Navy,5000,3501,30
A126_Red,5000,3501,30
A126_Tan,5000,3496,31
A129_Black,4500,3165,30
A129_Navy,4500,3165,30
A129_Red,4500,3165,30
A129_Tan,4500,3170,30
A132_Black,6000,4155,31
A132_Navy,6000,4155,31
A132_Red,6000,4160,31
A132_Tan,6000,4160,31
A133_Black,3500,2506,29
A133_Navy,3500,2461,30
A133_Red,3500,2506,29
A133_Tan,3500,2461,30
A135_Black,7000,4821,32
A135_Navy,7000,4821,32
A135_Red,7000,4821,32
A135_Tan,7000,4821,32
A137_Black,7500,5151,32
A137_Navy,7500,5151,32
A137_Red,7500,5151,32
A137_Tan,7500,5151,32
A301_Black,6850,4717,32
A301_Navy,6850,4722,32
A301_Red,6850,4722,32
A301_Tan,6850,4717,32
A3902J21,7999,6435,20
A4-1,999,484,52
A40_Black,7000,4816,32
A40_Brown,7000,4816,32
A42115,2499,1411,44
A61,5500,3831,31
A904_Black,500,430,14
A904_Navy,500,430,14
A904_Red,500,430,14
A904_Tan,500,430,14
A905_Navy,800,628,22
A905_Tan,800,628,22
AA-2074,299,299,0
AA2331,999,380,62
Aavante Bar 1280,13990,7243,49
AC0817,8990,8990,0
AC1217,12990,12681,3
AC2958-63,22995,21547,7
AC3059-65,32995,30590,8
AC5488,1499,1093,28
ACGIH-IHL101,530,530,0
ACGIH-IHL102,530,530,0
ACGIH-IHL104,530,530,0
ACGIH-IHL151,595,575,4
ACGIH-IHL152,595,575,4
ACGIH-IHL154,595,575,4
ACGIH-IHL201,595,589,2
ACGIH-IHL251,675,617,9
ACPUWP,9499,8593,10
AERUM,24000,16597,31
AGO,595,565,6
AH9099,2299,1288,44
Airdopes-443,5999,3549,41
Airdops-203,3990,2855,29
AIWH-3LRPIDJT3KW5Y,4050,3050,25
AIWH-3LSOLNEO3KW5Y,4200,3111,26
AMUWP,7750,6796,13
AN0 (0) 39 001,4900,3871,21
ANG001M,7500,5550,26
AP12WL,925,868,7
AQU001,8500,6781,21
AS4 (0) 09 004,5300,3955,26
AS4 (0) 41 001,5100,3669,29
AS5 (0) 09 006,4100,2989,28
AS5 (0) 41 007,4350,3309,24
ASSU,7999,7140,11
ASWH-1810,9000,6830,25
ASWH-1815,9600,7197,26
ASWH-1825,11000,8438,24
ASWH-1910SHz,9200,7603,18
ASWH-1915SHz,10200,8326,19
ASWH-1925SHz,12200,9252,25
ASWH-2010,10500,6800,36
ASWH-2015,11635,7172,39
ASWH-2025,13250,8290,38
ASWH-2415,10500,8450,20
ASWH-2425,12500,9782,22
ASWH-2735,13500,9989,27
ASWH-2750,16500,11195,33
ASWH-3006,7000,6475,8
ASWH-3010,8500,5777,33
ASWH-3015,9500,6529,32
ASWH-3025,10000,7581,25
